形态日期,股票代码,股票名称,D0(0618)成交量(股),D1(0622)开盘价,D1(0622)收盘价,D1(0622)最高价,D1(0622)成交量(股),D2(0623)最高价,D2(0623)最低价
20260623,000035,中国天楹,27813000.0,5.03,5.24,5.26,42032200.0,5.24,5.02
20260623,000818,航锦科技,16018300.0,12.16,12.71,12.74,27158200.0,12.72,12.16
20260623,600268,国电南自,12587600.0,12.31,12.79,12.8,22037800.0,12.8,12.32
