形态日期,股票代码,股票名称,D0(0209)成交量(股),D1(0210)开盘价,D1(0210)收盘价,D1(0210)最高价,D1(0210)成交量(股),D2(0211)最高价,D2(0211)最低价
20260211,600936,北投科技,31671700.0,4.43,4.52,4.57,48993000.0,4.52,4.43
20260211,601801,皖新传媒,15105000.0,7.02,7.17,7.21,30012800.0,7.17,7.02
