形态日期,股票代码,股票名称,D0(0204)成交量(股),D1(0205)开盘价,D1(0205)收盘价,D1(0205)最高价,D1(0205)成交量(股),D2(0206)最高价,D2(0206)最低价
20260206,000564,供销大集,164399700.0,2.35,2.39,2.4,331874400.0,2.38,2.34
20260206,002936,郑州银行,103986900.0,1.91,1.92,1.93,156485900.0,1.93,1.9
20260206,600815,厦工股份,26002400.0,3.17,3.21,3.3,50379600.0,3.22,3.16
