形态日期,股票代码,股票名称,D0(1212)成交量(股),D1(1215)开盘价,D1(1215)收盘价,D1(1215)最高价,D1(1215)成交量(股),D2(1216)最高价,D2(1216)最低价
20251216,000717,中南股份,15355600.0,2.48,2.52,2.54,25651700.0,2.52,2.48
20251216,600569,安阳钢铁,20970700.0,2.17,2.23,2.25,33800700.0,2.23,2.17
20251216,603730,岱美股份,13612000.0,7.8,8.11,8.17,20443900.0,8.11,7.8
