形态日期,股票代码,股票名称,D0(0916)成交量(股),D1(0917)开盘价,D1(0917)收盘价,D1(0917)最高价,D1(0917)成交量(股),D2(0918)最高价,D2(0918)最低价
20250918,002266,浙富控股,78100400.0,3.91,4.06,4.09,150077300.0,4.07,3.9
20250918,002540,亚太科技,15266800.0,6.53,6.85,6.88,39696800.0,6.84,6.52
20250918,600268,国电南自,17190500.0,9.66,10.02,10.07,30356000.0,10.02,9.65
