形态日期,股票代码,股票名称,D0(1020)成交量(股),D1(1021)开盘价,D1(1021)收盘价,D1(1021)最高价,D1(1021)成交量(股),D2(1022)最高价,D2(1022)最低价
20251022,600517,国网英大,18231600.0,5.65,5.75,5.81,29358400.0,5.75,5.65
