形态日期,股票代码,股票名称,D0(1218)成交量(股),D1(1219)开盘价,D1(1219)收盘价,D1(1219)最高价,D1(1219)成交量(股),D2(1222)最高价,D2(1222)最低价
20251222,002219,新里程,37459300.0,2.22,2.25,2.28,84503200.0,2.25,2.22
