形态日期,股票代码,股票名称,D0(1202)成交量(股),D1(1203)开盘价,D1(1203)收盘价,D1(1203)最高价,D1(1203)成交量(股),D2(1204)最高价,D2(1204)最低价
20251204,000785,居然智家,93112600.0,3.05,3.14,3.21,186023700.0,3.14,3.05
20251204,300534,陇神戎发,12127500.0,10.5,10.78,10.82,28584200.0,10.78,10.5
