日期,股票代码,股票名称,开盘价,收盘价,最高价,最低价,成交量(股)
20260622,000001,平安银行,10.52,10.65,10.67,10.42,126531700.0
20260622,000002,万  科Ａ,3.02,3.11,3.12,2.98,165890400.0
20260622,000006,深振业Ａ,8.1,7.79,8.1,7.58,42863700.0
20260622,000007,全新好,13.52,13.19,13.75,12.86,10708000.0
20260622,000008,神州高铁,2.45,2.46,2.46,2.4,27040000.0
20260622,000009,中国宝安,6.83,6.88,6.89,6.62,27339300.0
20260622,000011,深物业A,7.35,7.21,7.38,7.0,7947600.0
20260622,000012,南  玻Ａ,4.38,4.73,4.73,4.32,91565600.0
20260622,000014,沙河股份,9.91,9.95,9.99,9.45,7206700.0
20260622,000017,深中华A,5.16,5.23,5.24,4.93,8783200.0
20260622,000019,深粮控股,6.08,6.1,6.1,5.94,7745400.0
20260622,000020,深华发Ａ,11.45,11.64,11.65,11.1,3994900.0
20260622,000021,深科技,45.36,46.68,47.0,44.08,192525900.0
20260622,000025,特  力Ａ,15.37,15.61,15.61,14.88,7620000.0
20260622,000026,飞亚达,21.3,21.81,21.99,20.61,15019200.0
20260622,000027,深圳能源,6.87,7.02,7.03,6.74,48420000.0
20260622,000028,国药一致,22.47,22.55,22.58,21.84,3046600.0
20260622,000029,深深房Ａ,29.53,29.24,29.53,27.47,11548500.0
20260622,000030,富奥股份,4.23,4.28,4.28,4.14,11249400.0
20260622,000031,大悦城,2.32,2.35,2.35,2.25,45923700.0
20260622,000032,深桑达Ａ,24.46,24.59,25.2,23.9,90944800.0
20260622,000034,神州数码,26.42,26.26,27.24,25.46,33700800.0
20260622,000035,中国天楹,5.03,5.24,5.26,4.99,42032200.0
20260622,000036,华联控股,4.89,4.97,4.99,4.74,28279500.0
20260622,000037,深南电A,10.1,10.14,10.39,9.85,34834600.0
20260622,000039,中集集团,8.76,8.98,8.99,8.55,51526900.0
20260622,000042,中洲控股,8.9,9.0,9.05,8.75,4140600.0
20260622,000045,深纺织Ａ,10.7,10.55,10.79,10.28,7687500.0
20260622,000048,京基智农,19.11,20.75,20.75,19.08,46737100.0
20260622,000049,德赛电池,23.91,23.91,23.97,23.06,8178500.0
20260622,000050,深天马Ａ,8.95,9.28,9.5,8.95,110817400.0
20260622,000055,方大集团,3.66,3.59,3.73,3.48,21103100.0
20260622,000058,深 赛 格,6.62,6.62,6.66,6.41,8645400.0
20260622,000059,华锦股份,3.98,4.11,4.11,3.9,27389700.0
20260622,000060,中金岭南,8.19,8.81,8.81,8.09,444866300.0
20260622,000061,农 产 品,5.82,5.86,5.9,5.7,20400000.0
20260622,000062,深圳华强,32.3,31.5,32.5,30.51,59122400.0
20260622,000063,中兴通讯,38.07,39.43,39.66,37.89,293603400.0
20260622,000065,北方国际,12.02,12.39,12.41,11.7,32476900.0
20260622,000066,中国长城,17.91,18.48,18.59,17.71,279621900.0
20260622,000068,华控赛格,3.28,3.18,3.33,3.14,31546700.0
20260622,000069,华侨城Ａ,1.77,1.77,1.78,1.72,49012600.0
20260622,000070,特发信息,22.01,22.8,22.8,22.01,39807300.0
20260622,000088,盐 田 港,4.3,4.29,4.3,4.22,19152000.0
20260622,000089,深圳机场,6.18,6.24,6.24,6.08,13165500.0
20260622,000090,天健集团,3.39,3.33,3.4,3.2,30587700.0
20260622,000096,广聚能源,7.39,7.46,7.48,7.22,7193500.0
20260622,000099,中信海直,15.71,15.74,15.8,15.18,15980900.0
20260622,000100,TCL科技,5.1,4.99,5.17,4.9,1495375100.0
20260622,000151,中成股份,13.23,12.78,13.23,12.58,17165900.0
20260622,000153,丰原药业,5.3,5.27,5.3,5.05,6600800.0
20260622,000155,川能动力,12.45,13.13,13.17,12.35,41922800.0
20260622,000156,华数传媒,6.75,6.83,6.85,6.59,11554100.0
20260622,000157,中联重科,7.51,7.74,7.81,7.41,103432100.0
20260622,000158,常山北明,14.41,14.74,15.01,14.03,41367600.0
20260622,000159,国际实业,5.74,5.84,5.89,5.59,19360100.0
20260622,000166,申万宏源,4.4,4.63,4.66,4.39,189642500.0
20260622,000301,东方盛虹,11.54,12.14,12.15,11.42,26913300.0
20260622,000333,美的集团,77.33,78.28,79.15,76.9,30671000.0
20260622,000338,潍柴动力,31.03,31.29,32.2,30.86,114194600.0
20260622,000400,许继电气,22.88,23.46,23.49,22.51,28292400.0
20260622,000401,金隅冀东,3.66,3.66,3.67,3.52,13399500.0
20260622,000402,金 融 街,2.65,2.7,2.71,2.57,47939100.0
20260622,000403,派林生物,10.71,9.73,10.71,9.73,32933100.0
20260622,000404,长虹华意,7.57,7.6,7.63,7.28,13468000.0
20260622,000407,胜利股份,3.93,3.94,3.95,3.8,14987500.0
20260622,000408,藏格矿业,75.5,78.96,79.42,73.5,22105600.0
20260622,000409,云鼎科技,8.69,8.84,8.85,8.46,6946600.0
20260622,000410,沈阳机床,5.09,4.99,5.09,4.81,25027300.0
20260622,000411,英特集团,9.61,9.6,9.63,9.28,6329500.0
20260622,000415,渤海租赁,4.3,4.44,4.48,4.2,74566400.0
20260622,000417,合百集团,7.83,7.74,8.21,7.65,71661500.0
20260622,000419,通程控股,4.66,4.77,4.8,4.55,7477500.0
20260622,000420,吉林化纤,4.24,4.35,4.35,4.14,77770300.0
20260622,000421,南京公用,5.3,5.3,5.31,5.08,6464100.0
20260622,000422,湖北宜化,13.13,14.18,14.23,13.04,55744400.0
20260622,000423,东阿阿胶,45.67,45.3,45.82,44.2,7211300.0
20260622,000425,徐工机械,8.88,9.24,9.29,8.7,133427400.0
20260622,000426,兴业银锡,39.25,43.01,43.05,38.5,112305900.0
20260622,000428,华天酒店,3.24,3.24,3.25,3.09,14463300.0
20260622,000429,粤高速Ａ,13.43,13.69,13.7,13.39,4805700.0
20260622,000430,张家界,7.33,7.37,7.42,7.07,10407000.0
20260622,000498,山东路桥,4.98,4.98,5.0,4.87,8395200.0
20260622,000501,武商集团,6.95,6.95,6.99,6.8,6440300.0
20260622,000503,国新健康,6.83,6.89,6.92,6.59,13485900.0
20260622,000504,南华生物,7.84,7.91,8.05,7.46,9468300.0
20260622,000505,京粮控股,5.3,5.36,5.37,5.13,8701700.0
20260622,000506,招金黄金,14.59,15.04,15.06,14.08,45626000.0
20260622,000507,珠海港,4.76,4.79,4.8,4.6,8996200.0
20260622,000509,华塑控股,4.09,3.97,4.09,3.85,62890200.0
20260622,000510,新金路,21.7,24.31,24.31,21.5,26828100.0
20260622,000513,丽珠集团,29.2,29.27,29.33,28.46,5180800.0
20260622,000514,渝 开 发,3.92,3.93,3.94,3.78,10820400.0
20260622,000516,国际医学,4.12,4.03,4.16,3.98,31858500.0
20260622,000517,荣安地产,1.79,1.78,1.79,1.69,46937500.0
20260622,000518,四环生物,3.11,3.18,3.19,3.03,50750600.0
20260622,000519,中兵红箭,21.35,22.37,22.37,21.21,184976800.0
20260622,000520,凤凰航运,4.39,4.32,4.39,4.24,30486300.0
20260622,000521,长虹美菱,5.5,5.6,5.6,5.36,10764200.0
20260622,000523,红棉股份,2.77,2.81,2.81,2.67,21171000.0
20260622,000524,岭南控股,8.88,8.86,8.89,8.5,9648400.0
20260622,000525,红太阳,4.36,4.28,4.37,4.19,19433400.0
20260622,000526,学大教育,26.87,26.85,26.88,25.85,2447800.0
20260622,000528,柳    工,8.01,8.13,8.17,7.7,52290700.0
20260622,000529,广弘控股,4.6,4.57,4.6,4.42,5760800.0
20260622,000530,冰山冷热,5.4,5.21,5.42,5.01,38374200.0
20260622,000531,穗恒运Ａ,6.41,6.68,6.71,6.3,20655100.0
20260622,000532,华金资本,11.71,12.07,12.1,11.15,13701300.0
20260622,000533,顺钠股份,10.4,10.68,10.78,10.26,34668800.0
20260622,000534,万泽股份,32.42,31.54,33.08,30.72,31417000.0
20260622,000536,华映科技,3.58,3.56,3.66,3.52,68571900.0
20260622,000537,绿发电力,8.0,8.13,8.15,7.87,34336500.0
20260622,000538,云南白药,48.33,48.66,48.73,47.46,12038100.0
20260622,000539,粤电力Ａ,7.38,7.44,7.68,7.1,188193200.0
20260622,000541,佛山照明,5.08,5.05,5.13,4.88,17962000.0
20260622,000543,皖能电力,8.01,8.05,8.09,7.8,50571700.0
20260622,000544,中原环保,7.46,7.46,7.48,7.13,4514700.0
20260622,000545,金浦钛业,2.45,2.65,2.65,2.39,69969100.0
20260622,000546,金圆股份,5.1,5.6,5.69,4.98,57720100.0
20260622,000547,航天发展,19.61,19.66,19.85,18.82,104654700.0
20260622,000548,湖南投资,4.33,4.36,4.38,4.16,8431200.0
20260622,000550,江铃汽车,17.4,17.29,17.5,16.9,3066400.0
20260622,000551,创元科技,15.6,15.31,15.65,14.62,23831800.0
20260622,000552,甘肃能化,2.42,2.47,2.47,2.38,56575300.0
20260622,000553,安道麦A,5.72,6.0,6.01,5.63,9564200.0
20260622,000554,泰山石油,6.13,6.16,6.16,5.93,12720500.0
20260622,000555,神州信息,11.13,11.47,11.5,10.78,27989200.0
20260622,000557,西部创业,3.74,3.71,3.75,3.61,9210500.0
20260622,000558,天府文旅,3.44,3.42,3.45,3.31,47451300.0
20260622,000559,万向钱潮,13.61,13.81,13.83,13.09,64617100.0
20260622,000560,我爱我家,2.18,2.2,2.21,2.1,74364600.0
20260622,000561,烽火电子,7.69,7.8,7.81,7.39,13431700.0
20260622,000563,陕国投Ａ,2.85,2.97,2.98,2.79,75491100.0
