日期,股票代码,股票名称,开盘价,收盘价,最高价,最低价,成交量(股)
20251121,000001,平安银行,11.8,11.69,11.88,11.66,146535900.0
20251121,000002,万  科Ａ,6.12,6.06,6.19,6.06,123101900.0
20251121,000006,深振业Ａ,10.78,10.5,11.1,10.46,37590000.0
20251121,000007,全新好,9.98,9.5,10.12,9.42,17609700.0
20251121,000008,神州高铁,3.1,3.02,3.15,3.01,114259600.0
20251121,000009,中国宝安,10.72,10.02,10.78,10.02,68176500.0
20251121,000011,深物业A,9.88,9.5,10.08,9.49,10971300.0
20251121,000012,南  玻Ａ,4.79,4.66,4.8,4.65,21090000.0
20251121,000014,沙河股份,15.83,15.36,16.15,15.3,14973000.0
20251121,000017,深中华A,9.23,9.23,9.23,9.23,10154800.0
20251121,000019,深粮控股,7.29,7.46,7.8,7.26,59154000.0
20251121,000020,深华发Ａ,15.68,15.96,16.81,15.57,16073300.0
20251121,000021,深科技,23.1,22.52,23.4,22.49,58816300.0
20251121,000025,特  力Ａ,19.45,19.39,19.86,19.0,22909900.0
20251121,000026,飞亚达,15.1,14.96,15.32,14.74,5691000.0
20251121,000027,深圳能源,6.74,6.55,6.74,6.55,31769100.0
20251121,000028,国药一致,25.35,24.84,25.44,24.82,5459200.0
20251121,000029,深深房Ａ,25.0,24.41,25.55,24.38,5489900.0
20251121,000030,富奥股份,5.41,5.26,5.46,5.26,11826300.0
20251121,000031,大悦城,3.14,3.08,3.24,3.08,22490400.0
20251121,000032,深桑达Ａ,19.01,18.73,19.23,18.63,13059600.0
20251121,000034,神州数码,41.56,40.02,41.94,39.8,21552700.0
20251121,000035,中国天楹,5.95,5.69,5.98,5.66,45806300.0
20251121,000036,华联控股,4.47,4.26,4.59,4.2,88184200.0
20251121,000037,深南电A,9.08,8.75,9.19,8.75,15983000.0
20251121,000039,中集集团,8.44,8.23,8.63,8.2,73446600.0
20251121,000042,中洲控股,7.84,7.64,7.96,7.63,6405200.0
20251121,000045,深纺织Ａ,12.37,12.05,12.53,12.02,9157600.0
20251121,000048,京基智农,16.09,15.83,16.18,15.66,11317000.0
20251121,000049,德赛电池,26.82,25.28,26.82,24.99,15433400.0
20251121,000050,深天马Ａ,8.96,8.66,9.01,8.66,25225700.0
20251121,000055,方大集团,4.32,4.11,4.36,4.08,23923400.0
20251121,000058,深 赛 格,9.25,8.99,9.32,8.99,13011200.0
20251121,000059,华锦股份,5.31,5.05,5.32,5.04,35512300.0
20251121,000060,中金岭南,5.32,5.05,5.34,5.04,221256900.0
20251121,000061,农 产 品,10.04,9.99,10.34,9.75,41154200.0
20251121,000062,深圳华强,26.8,25.72,27.11,25.7,13727800.0
20251121,000063,中兴通讯,38.6,38.07,39.1,37.99,99937500.0
20251121,000065,北方国际,12.0,12.05,12.22,11.72,67908600.0
20251121,000066,中国长城,15.37,14.82,15.49,14.8,65785000.0
20251121,000068,华控赛格,3.74,3.57,3.78,3.55,22323000.0
20251121,000069,华侨城Ａ,2.66,2.68,2.82,2.64,224612000.0
20251121,000070,特发信息,9.28,10.45,10.45,9.28,76187500.0
20251121,000088,盐 田 港,4.57,4.49,4.57,4.48,31465000.0
20251121,000089,深圳机场,7.1,6.95,7.12,6.93,21644900.0
20251121,000090,天健集团,4.18,4.04,4.26,4.02,78725100.0
20251121,000096,广聚能源,11.39,10.97,11.48,10.96,10141600.0
20251121,000099,中信海直,20.2,19.77,20.4,19.76,11455400.0
20251121,000100,TCL科技,4.13,4.05,4.14,4.05,372847400.0
20251121,000151,中成股份,12.66,12.3,12.98,12.29,6820100.0
20251121,000153,丰原药业,6.77,6.44,6.81,6.44,10862600.0
20251121,000155,川能动力,13.27,12.65,13.4,12.65,72382200.0
20251121,000156,华数传媒,7.8,7.66,7.91,7.66,17446600.0
20251121,000157,中联重科,7.91,7.82,7.94,7.77,82616200.0
20251121,000158,常山北明,24.2,24.06,25.1,24.05,152350500.0
20251121,000159,国际实业,6.28,5.7,6.31,5.7,41480300.0
20251121,000166,申万宏源,5.31,5.17,5.36,5.16,128986400.0
20251121,000301,东方盛虹,9.87,9.82,10.04,9.8,23490500.0
20251121,000333,美的集团,77.1,78.75,79.29,77.1,43949500.0
20251121,000338,潍柴动力,16.7,16.66,17.05,16.6,92638700.0
20251121,000400,许继电气,26.26,25.67,26.48,25.66,32869900.0
20251121,000401,金隅冀东,4.78,4.64,4.8,4.64,17769400.0
20251121,000402,金 融 街,3.03,2.96,3.08,2.96,49225300.0
20251121,000403,派林生物,15.88,15.49,15.98,15.49,7575500.0
20251121,000404,长虹华意,6.86,6.7,6.91,6.68,16658100.0
20251121,000407,胜利股份,5.53,5.37,5.62,5.37,135823000.0
20251121,000408,藏格矿业,60.9,58.8,61.52,58.63,20840600.0
20251121,000409,云鼎科技,12.05,12.35,12.47,11.91,37358600.0
20251121,000410,沈阳机床,7.62,7.46,7.69,7.39,44207500.0
20251121,000411,英特集团,11.42,11.07,11.52,11.05,5142300.0
20251121,000415,渤海租赁,3.54,3.48,3.56,3.42,102451400.0
20251121,000417,合百集团,7.38,7.04,7.44,7.04,79450200.0
20251121,000419,通程控股,6.27,6.01,6.32,6.0,11077900.0
20251121,000420,吉林化纤,4.01,3.91,4.04,3.83,80411900.0
20251121,000421,南京公用,7.27,7.03,7.36,7.02,28419000.0
20251121,000422,湖北宜化,15.8,15.13,16.27,15.12,81609000.0
20251121,000423,东阿阿胶,48.32,48.15,48.78,47.96,8455400.0
20251121,000425,徐工机械,10.21,10.12,10.38,10.09,55777300.0
20251121,000426,兴业银锡,30.63,29.79,31.02,29.68,54839900.0
20251121,000428,华天酒店,3.39,3.33,3.46,3.33,18250400.0
20251121,000429,粤高速Ａ,12.23,12.06,12.33,12.05,10378800.0
20251121,000430,张家界,8.08,8.01,8.2,7.98,12100400.0
20251121,000498,山东路桥,6.13,5.96,6.14,5.96,19932900.0
20251121,000501,武商集团,9.68,9.33,9.69,9.32,15732900.0
20251121,000503,国新健康,9.86,9.68,10.04,9.68,14996300.0
20251121,000504,南华生物,9.5,9.36,9.64,9.26,2638600.0
20251121,000505,京粮控股,7.7,8.1,8.46,7.7,111876700.0
