形态日期,股票代码,股票名称,D0(0924)成交量(股),D1(0925)开盘价,D1(0925)收盘价,D1(0925)最高价,D1(0925)成交量(股),D2(0926)最高价,D2(0926)最低价
20250926,600668,尖峰集团,3810200.0,11.59,11.8,12.09,17189900.0,11.8,11.59
