形态日期,股票代码,股票名称,D0(0909)成交量(股),D1(0910)开盘价,D1(0910)收盘价,D1(0910)最高价,D1(0910)成交量(股),D2(0911)最高价,D2(0911)最低价
20250911,603030,全筑股份,34361800.0,2.71,2.77,2.81,54349000.0,2.77,2.71
