形态日期,股票代码,股票名称,D0(1125)成交量(股),D1(1126)开盘价,D1(1126)收盘价,D1(1126)最高价,D1(1126)成交量(股),D2(1127)最高价,D2(1127)最低价
20251127,601828,美凯龙,14683600.0,2.63,2.67,2.73,32818500.0,2.67,2.63
