形态日期,股票代码,股票名称,D0(0925)成交量(股),D1(0926)开盘价,D1(0926)收盘价,D1(0926)最高价,D1(0926)成交量(股),D2(0929)最高价,D2(0929)最低价
20250929,003000,劲仔食品,2603900.0,11.93,12.06,12.16,4531700.0,12.07,11.92
20250929,600664,哈药股份,16637100.0,3.55,3.6,3.61,25404000.0,3.61,3.55
