形态日期,股票代码,股票名称,D0(0122)成交量(股),D1(0123)开盘价,D1(0123)收盘价,D1(0123)最高价,D1(0123)成交量(股),D2(0126)最高价,D2(0126)最低价
20260126,600212,绿能慧充,10929700.0,8.06,8.5,8.61,48402100.0,8.5,8.07
20260126,600807,济高发展,21572800.0,3.47,3.61,3.63,42628400.0,3.61,3.48
20260126,601228,广州港,30778100.0,3.61,3.75,3.78,58941700.0,3.74,3.62
