形态日期,股票代码,股票名称,D0(1119)成交量(股),D1(1120)开盘价,D1(1120)收盘价,D1(1120)最高价,D1(1120)成交量(股),D2(1121)最高价,D2(1121)最低价
20251121,000002,万  科Ａ,102409400.0,6.06,6.2,6.29,196224800.0,6.19,6.06
20251121,300737,科顺股份,9805000.0,5.12,5.4,5.45,47603700.0,5.4,5.13
