形态日期,股票代码,股票名称,D0(0518)成交量(股),D1(0519)开盘价,D1(0519)收盘价,D1(0519)最高价,D1(0519)成交量(股),D2(0520)最高价,D2(0520)最低价
20260520,000631,顺发恒能,21934400.0,3.25,3.4,3.44,37210700.0,3.4,3.26
20260520,000750,国海证券,31495300.0,3.79,3.86,3.87,48690600.0,3.85,3.8
20260520,600035,楚天高速,6428800.0,3.84,3.87,3.88,9947600.0,3.88,3.83
20260520,600157,永泰能源,634936700.0,1.75,1.82,1.83,1083947100.0,1.82,1.76
20260520,601916,浙商银行,62436300.0,2.98,3.01,3.02,99961500.0,3.02,2.99
