形态日期,股票代码,股票名称,D0(0324)成交量(股),D1(0325)开盘价,D1(0325)收盘价,D1(0325)最高价,D1(0325)成交量(股),D2(0326)最高价,D2(0326)最低价
20260326,600011,华能国际,179645000.0,7.5,7.68,7.85,280155300.0,7.67,7.49
20260326,600027,华电国际,186064200.0,5.25,5.43,5.52,330874800.0,5.43,5.26
20260326,600170,上海建工,155165800.0,2.74,2.83,2.85,232932600.0,2.83,2.75
