形态日期,股票代码,股票名称,D0(1111)成交量(股),D1(1112)开盘价,D1(1112)收盘价,D1(1112)最高价,D1(1112)成交量(股),D2(1113)最高价,D2(1113)最低价
20251113,002543,万和电气,3214200.0,11.39,11.55,11.58,5218200.0,11.55,11.4
20251113,600177,雅戈尔,16294400.0,7.68,7.78,7.91,31562500.0,7.79,7.69
20251113,600713,南京医药,11405300.0,5.22,5.25,5.32,19663700.0,5.26,5.21
