形态日期,股票代码,股票名称,D0(0707)成交量(股),D1(0708)开盘价,D1(0708)收盘价,D1(0708)最高价,D1(0708)成交量(股),D2(0709)最高价,D2(0709)最低价
20260709,000813,德展健康,32927600.0,3.12,3.26,3.43,58699300.0,3.25,3.11
20260709,600035,楚天高速,5461700.0,3.46,3.5,3.52,8204200.0,3.51,3.46
20260709,601333,广深铁路,47525600.0,2.92,2.98,2.99,79927900.0,2.99,2.93
